cow_id,BD,name,d,weight,temp,humidity,pA,pB,health
43,Holstein,farm_beta,0,1184.091,16.4,71.2,21723.857,22909.214,good
43,Holstein,farm_beta,1,1162.085,24.8,40.6,20796.821,21768.215,good
43,Holstein,farm_beta,2,1154.357,24.0,50.7,21996.952,21391.892,good
43,Holstein,farm_beta,3,1147.48,16.5,31.8,20902.907,20380.938,good
43,Holstein,farm_beta,4,1137.381,18.8,43.8,20263.912,21519.072,good
43,Holstein,farm_beta,5,1137.075,23.4,62.0,22980.103,23193.089,good
43,Holstein,farm_beta,6,1124.173,18.2,65.1,21968.007,21364.749,good
43,Holstein,farm_beta,7,1091.774,22.8,76.9,22900.532,23654.22,good
43,Holstein,farm_beta,8,1079.805,24.4,69.7,23173.255,22508.122,good
43,Holstein,farm_beta,9,1081.369,18.6,52.6,22117.461,21301.302,good
43,Holstein,farm_beta,10,1088.312,16.8,66.4,22857.666,22200.792,good
43,Holstein,farm_beta,11,1072.885,17.8,71.9,21372.235,22453.252,good
43,Holstein,farm_beta,12,1058.306,19.4,66.3,21884.394,21726.181,good
43,Holstein,farm_beta,13,1029.652,20.0,32.5,19879.506,21204.727,good
43,Holstein,farm_beta,14,1011.982,17.6,35.8,20337.461,20945.318,good
43,Holstein,farm_beta,15,992.94,22.6,68.0,23217.879,22180.148,good
43,Holstein,farm_beta,16,977.801,16.2,36.2,20196.947,20557.783,good
43,Holstein,farm_beta,17,987.999,18.4,63.3,21187.956,21853.406,good
43,Holstein,farm_beta,18,1002.03,17.1,54.8,22109.476,22186.305,good
43,Holstein,farm_beta,19,973.901,17.6,63.5,20807.425,20831.806,good
43,Holstein,farm_beta,20,949.705,22.6,76.1,23263.553,23045.674,good
43,Holstein,farm_beta,21,932.216,17.1,77.6,22531.272,21965.302,good
43,Holstein,farm_beta,22,897.014,18.5,67.0,20986.514,22059.605,good
43,Holstein,farm_beta,23,901.205,21.7,48.1,20624.556,20444.871,good
43,Holstein,farm_beta,24,880.943,15.3,71.2,21886.067,22663.586,good
43,Holstein,farm_beta,25,845.409,21.1,38.1,19795.159,21592.939,good
43,Holstein,farm_beta,26,858.581,15.5,49.4,21335.861,20154.594,good
43,Holstein,farm_beta,27,827.349,22.2,75.0,23526.693,22095.836,good
43,Holstein,farm_beta,28,819.014,23.7,56.9,21069.141,21292.51,good
43,Holstein,farm_beta,29,813.67,22.8,30.8,20906.759,20063.784,good
43,Holstein,farm_beta,30,803.833,23.3,35.6,21274.798,20181.613,good
43,Holstein,farm_beta,31,789.336,22.2,49.4,20813.834,21078.306,good
43,Holstein,farm_beta,32,790.206,20.3,54.3,21678.442,20627.177,good
43,Holstein,farm_beta,33,808.728,24.3,32.8,20618.386,21438.961,good
43,Holstein,farm_beta,34,825.671,23.5,49.2,21678.137,21314.999,good
43,Holstein,farm_beta,35,804.404,20.6,69.7,21302.753,21590.923,good
43,Holstein,farm_beta,36,808.948,16.1,31.3,19775.435,20302.189,good
43,Holstein,farm_beta,37,812.105,24.3,76.4,22398.644,23586.935,good
43,Holstein,farm_beta,38,796.203,21.5,35.5,20460.506,20320.8,good
43,Holstein,farm_beta,39,799.163,23.5,37.4,19934.942,20717.737,good
43,Holstein,farm_beta,40,809.18,17.5,45.5,21519.161,21078.972,good
43,Holstein,farm_beta,41,782.389,24.9,31.7,21388.326,20536.004,good
44,Guernsey,farm_beta,0,1077.361,20.8,36.5,8889.651,9399.731,good
44,Guernsey,farm_beta,1,1055.534,16.8,71.5,11878.449,11736.182,good
44,Guernsey,farm_beta,2,1046.764,18.1,48.4,8976.015,9737.981,good
44,Guernsey,farm_beta,3,1024.254,21.4,79.2,11487.479,10832.195,good
44,Guernsey,farm_beta,4,1009.829,17.9,73.1,11242.898,12018.447,good
44,Guernsey,farm_beta,5,1003.846,19.9,33.6,9885.106,9228.119,good
44,Guernsey,farm_beta,6,995.112,18.9,79.2,11527.058,11707.919,good
44,Guernsey,farm_beta,7,984.292,16.1,42.7,9531.428,8984.167,good
44,Guernsey,farm_beta,8,985.68,17.1,54.6,9865.765,10673.617,good
44,Guernsey,farm_beta,9,970.903,19.5,69.4,10922.774,11838.117,good
44,Guernsey,farm_beta,10,955.56,19.9,38.6,9462.967,8949.199,good
44,Guernsey,farm_beta,11,954.228,16.9,68.6,11295.377,10879.971,good
44,Guernsey,farm_beta,12,945.533,21.4,58.8,9918.125,9830.732,good
44,Guernsey,farm_beta,13,924.821,20.0,50.6,9593.545,9138.145,good
44,Guernsey,farm_beta,14,918.952,23.9,35.5,10353.825,9224.285,good
44,Guernsey,farm_beta,15,893.617,23.2,40.2,9892.421,9467.609,good
44,Guernsey,farm_beta,16,907.903,16.6,79.0,10389.162,11824.108,good
44,Guernsey,farm_beta,17,917.98,16.7,53.9,9318.056,10006.487,good
44,Guernsey,farm_beta,18,920.2,16.3,73.6,11037.593,11611.596,good
44,Guernsey,farm_beta,19,914.293,22.8,46.2,9322.529,10129.151,good
44,Guernsey,farm_beta,20,894.923,15.8,62.5,10470.771,10113.899,good
44,Guernsey,farm_beta,21,883.553,19.8,70.9,10206.71,11493.915,good
44,Guernsey,farm_beta,22,861.512,22.5,54.0,9883.568,10314.68,good
44,Guernsey,farm_beta,23,857.921,19.5,38.1,9515.026,9284.963,good
44,Guernsey,farm_beta,24,831.539,24.5,58.5,10024.521,10026.935,good
44,Guernsey,farm_beta,25,794.862,21.9,36.6,9439.208,9566.167,good
44,Guernsey,farm_beta,26,784.38,20.1,72.2,11653.994,10944.476,good
44,Guernsey,farm_beta,27,758.489,18.1,40.7,9482.522,10037.041,good
44,Guernsey,farm_beta,28,745.854,16.9,58.5,10395.74,10314.38,good
44,Guernsey,farm_beta,29,721.358,21.0,48.5,10204.612,10302.09,good
44,Guernsey,farm_beta,30,720.768,24.5,35.2,8625.032,10383.546,good
44,Guernsey,farm_beta,31,733.965,19.3,66.8,10563.441,9784.797,good
44,Guernsey,farm_beta,32,751.923,22.4,43.5,8739.768,9841.987,good
44,Guernsey,farm_beta,33,747.796,20.9,46.6,9642.441,10072.96,good
44,Guernsey,farm_beta,34,728.825,16.3,73.0,10827.299,11532.086,good
44,Guernsey,farm_beta,35,699.923,23.4,66.5,10407.436,10436.529,good
44,Guernsey,farm_beta,36,680.067,15.5,50.6,10153.72,8470.51,good
44,Guernsey,farm_beta,37,671.495,16.6,68.6,9986.199,10034.648,good
44,Guernsey,farm_beta,38,663.397,17.6,59.9,9349.941,9637.359,good
44,Guernsey,farm_beta,39,668.931,15.5,49.2,9840.741,8646.991,good
44,Guernsey,farm_beta,40,664.529,17.7,46.5,8974.956,9613.748,good
44,Guernsey,farm_beta,41,677.487,23.9,58.6,11028.814,10470.65,good
45,Jersey,farm_beta,0,969.852,15.7,77.6,11591.982,12763.083,good
45,Jersey,farm_beta,1,964.027,23.2,68.7,11305.737,11515.784,good
45,Jersey,farm_beta,2,939.966,22.6,67.7,12485.413,12224.834,good
45,Jersey,farm_beta,3,941.528,19.4,71.8,12882.338,11486.596,good
45,Jersey,farm_beta,4,903.235,19.6,68.4,12328.168,11359.882,good
45,Jersey,farm_beta,5,896.913,17.4,47.4,10800.327,10697.303,good
45,Jersey,farm_beta,6,871.679,21.7,63.6,11543.134,11109.542,good
45,Jersey,farm_beta,7,861.872,24.8,56.0,12249.304,12640.706,good
45,Jersey,farm_beta,8,846.934,15.2,34.8,9876.137,9836.284,good
45,Jersey,farm_beta,9,824.924,18.0,62.4,11633.348,11074.325,good
45,Jersey,farm_beta,10,816.407,24.7,45.9,10222.465,10808.873,good
45,Jersey,farm_beta,11,803.052,21.0,66.5,11333.551,11713.06,good
45,Jersey,farm_beta,12,804.941,15.4,74.8,11421.02,11251.603,good
45,Jersey,farm_beta,13,808.709,19.4,54.8,10127.981,10732.672,good
45,Jersey,farm_beta,14,809.384,24.0,49.1,11858.582,11437.878,good
45,Jersey,farm_beta,15,800.808,19.9,38.8,10860.7,10372.226,good
45,Jersey,farm_beta,16,804.838,16.9,63.4,11287.252,10430.182,good
45,Jersey,farm_beta,17,794.704,18.6,30.5,9133.042,9507.361,good
45,Jersey,farm_beta,18,764.448,18.1,38.1,9571.194,9374.078,good
45,Jersey,farm_beta,19,765.018,22.7,78.6,13281.006,11812.748,good
45,Jersey,farm_beta,20,744.919,17.4,48.4,9485.221,9576.175,good
45,Jersey,farm_beta,21,724.443,22.4,78.0,11912.706,12138.215,good
45,Jersey,farm_beta,22,716.909,15.0,44.9,10939.572,10435.328,good
45,Jersey,farm_beta,23,718.064,24.6,36.6,11315.349,10883.718,good
45,Jersey,farm_beta,24,719.169,23.6,38.7,10074.834,9725.243,good
45,Jersey,farm_beta,25,717.267,19.6,64.3,11962.205,12326.173,good
45,Jersey,farm_beta,26,696.97,22.2,61.6,12019.076,12201.292,good
45,Jersey,farm_beta,27,668.275,15.1,39.3,9912.702,9780.325,good
45,Jersey,farm_beta,28,651.729,19.8,35.7,9637.677,10542.948,good
45,Jersey,farm_beta,29,651.821,15.6,45.3,10442.098,9826.581,good
45,Jersey,farm_beta,30,635.223,20.9,44.4,11359.731,10771.698,good
45,Jersey,farm_beta,31,645.946,18.2,71.4,11828.954,11475.636,good
45,Jersey,farm_beta,32,630.54,22.3,58.0,11837.767,10875.561,good
45,Jersey,farm_beta,33,620.571,19.0,73.8,11507.104,12064.913,good
45,Jersey,farm_beta,34,608.067,23.1,56.9,11506.97,11107.831,good
45,Jersey,farm_beta,35,577.623,17.5,50.9,10460.388,11085.974,good
45,Jersey,farm_beta,36,566.356,23.9,48.2,10285.183,11747.233,good
45,Jersey,farm_beta,37,537.448,21.6,67.1,11632.713,11870.386,good
45,Jersey,farm_beta,38,507.293,21.3,64.3,11494.102,10366.888,good
45,Jersey,farm_beta,39,500.097,17.1,47.6,10956.588,9117.36,good
45,Jersey,farm_beta,40,471.646,23.1,60.9,12131.291,11918.752,good
45,Jersey,farm_beta,41,465.846,23.3,35.3,10933.759,10703.796,good
46,Guernsey,farm_beta,0,1082.731,17.4,76.3,11579.63,11831.539,good
46,Guernsey,farm_beta,1,1086.471,20.6,78.7,11467.358,11286.513,good
46,Guernsey,farm_beta,2,1071.354,20.1,61.6,10257.503,10883.07,good
46,Guernsey,farm_beta,3,1070.973,18.6,69.1,11824.806,11936.895,good
46,Guernsey,farm_beta,4,1050.603,21.7,79.3,11832.434,12039.074,good
46,Guernsey,farm_beta,5,1049.039,19.4,57.7,9756.914,9495.487,good
46,Guernsey,farm_beta,6,1045.368,22.3,40.4,10374.936,9279.332,good
46,Guernsey,farm_beta,7,1042.281,20.1,51.3,9659.43,9317.088,good
46,Guernsey,farm_beta,8,1060.145,19.9,58.3,9917.462,9770.291,good
46,Guernsey,farm_beta,9,1065.613,23.4,51.1,10746.985,10381.714,good
46,Guernsey,farm_beta,10,1044.605,16.8,65.0,11142.482,9996.65,good
46,Guernsey,farm_beta,11,1040.215,21.9,66.5,10427.897,11805.219,good
46,Guernsey,farm_beta,12,1024.053,15.7,78.3,10310.487,10522.157,good
46,Guernsey,farm_beta,13,991.994,23.0,42.6,9052.132,9083.662,good
46,Guernsey,farm_beta,14,974.504,24.8,76.8,12340.288,12684.299,good
46,Guernsey,farm_beta,15,976.195,24.0,34.6,9949.763,9763.745,good
46,Guernsey,farm_beta,16,957.775,17.0,47.3,9850.807,8667.953,good
46,Guernsey,farm_beta,17,940.896,23.3,59.6,10496.94,10517.772,good
46,Guernsey,farm_beta,18,937.73,18.1,38.5,10254.086,8326.116,good
46,Guernsey,farm_beta,19,924.984,22.8,49.8,10313.148,11058.587,good
46,Guernsey,farm_beta,20,912.828,20.6,70.4,10735.734,11120.446,good
46,Guernsey,farm_beta,21,927.983,17.8,79.5,11739.128,10301.249,good
46,Guernsey,farm_beta,22,927.772,16.9,38.0,8891.127,8933.652,good
46,Guernsey,farm_beta,23,918.471,15.0,62.6,10112.978,9280.298,good
46,Guernsey,farm_beta,24,924.146,16.1,66.7,10173.858,10364.168,good
46,Guernsey,farm_beta,25,924.113,24.3,79.0,11114.59,11780.379,good
46,Guernsey,farm_beta,26,919.765,17.2,42.2,8421.027,10243.77,good
46,Guernsey,farm_beta,27,930.605,18.7,68.2,11459.693,10041.613,good
46,Guernsey,farm_beta,28,921.708,18.7,61.2,10438.568,10750.147,good
46,Guernsey,farm_beta,29,900.506,19.6,33.8,8554.613,8209.138,good
46,Guernsey,farm_beta,30,868.81,21.8,56.1,9485.744,11143.939,good
46,Guernsey,farm_beta,31,845.192,21.2,69.5,11401.5,10105.387,good
46,Guernsey,farm_beta,32,834.126,17.9,53.3,10418.272,10650.321,good
46,Guernsey,farm_beta,33,816.366,17.7,59.8,9492.232,9468.226,good
46,Guernsey,farm_beta,34,782.128,19.3,59.8,10296.756,10060.647,good
46,Guernsey,farm_beta,35,774.214,24.0,54.1,10551.899,11032.165,good
46,Guernsey,farm_beta,36,760.221,21.5,57.6,10388.851,9605.083,good
46,Guernsey,farm_beta,37,733.343,19.8,62.7,11356.974,9838.091,good
46,Guernsey,farm_beta,38,710.96,16.9,59.0,9315.075,10176.5,good
46,Guernsey,farm_beta,39,695.365,18.6,78.6,11840.825,11515.086,good
46,Guernsey,farm_beta,40,691.562,20.2,36.8,10020.563,9426.197,good
46,Guernsey,farm_beta,41,671.34,16.4,38.2,9452.995,8916.43,good
47,Holstein,farm_beta,0,1210.902,19.9,71.4,22878.339,21945.587,good
47,Holstein,farm_beta,1,1211.551,23.4,47.2,22261.852,21716.854,good
47,Holstein,farm_beta,2,1196.473,17.3,61.9,21775.678,21160.186,good
47,Holstein,farm_beta,3,1164.347,19.4,70.2,21588.271,21775.338,good
47,Holstein,farm_beta,4,1173.986,21.1,46.1,21254.996,22437.59,good
47,Holstein,farm_beta,5,1151.201,19.8,42.5,21489.436,22013.061,good
47,Holstein,farm_beta,6,1136.031,16.2,58.2,21725.571,21197.998,good
47,Holstein,farm_beta,7,1123.597,18.1,60.5,22519.029,20894.828,good
47,Holstein,farm_beta,8,1110.189,18.7,49.5,20623.566,20713.363,good
47,Holstein,farm_beta,9,1126.227,22.8,78.5,22259.033,22823.392,good
47,Holstein,farm_beta,10,1094.776,17.4,49.8,21579.927,20620.331,good
47,Holstein,farm_beta,11,1082.341,16.1,35.7,20869.761,20534.836,good
47,Holstein,farm_beta,12,1078.189,19.0,44.9,21268.71,21666.692,good
47,Holstein,farm_beta,13,1071.152,17.8,44.2,21493.401,21080.063,good
47,Holstein,farm_beta,14,1037.008,19.0,71.7,22243.626,21906.173,good
47,Holstein,farm_beta,15,1035.007,24.7,69.6,23760.073,22897.581,good
47,Holstein,farm_beta,16,1020.49,15.7,75.9,22089.81,22842.779,good
47,Holstein,farm_beta,17,1007.203,16.9,43.6,21586.13,19963.647,good
47,Holstein,farm_beta,18,995.253,18.3,72.3,21951.48,22178.16,good
47,Holstein,farm_beta,19,983.339,23.8,46.5,22469.151,20628.687,good
47,Holstein,farm_beta,20,963.444,17.9,30.6,20996.427,20060.896,good
47,Holstein,farm_beta,21,936.002,24.4,66.4,22018.202,22459.308,good
47,Holstein,farm_beta,22,916.828,16.2,49.3,20452.498,20716.169,good
47,Holstein,farm_beta,23,922.031,20.6,61.5,22081.38,21152.368,good
47,Holstein,farm_beta,24,906.674,15.6,75.8,21654.559,21129.986,good
47,Holstein,farm_beta,25,901.091,20.6,36.7,21094.774,20807.16,good
47,Holstein,farm_beta,26,900.724,18.6,78.7,22748.774,22809.523,good
47,Holstein,farm_beta,27,886.61,21.1,63.4,21769.389,22296.968,good
47,Holstein,farm_beta,28,882.892,15.7,73.7,21105.316,22709.141,good
47,Holstein,farm_beta,29,891.879,15.3,30.4,19072.957,18854.387,good
47,Holstein,farm_beta,30,875.033,23.0,70.9,22322.039,22658.591,good
47,Holstein,farm_beta,31,849.825,16.2,50.5,21128.27,20649.122,good
47,Holstein,farm_beta,32,847.927,18.8,46.4,21061.908,20616.788,good
47,Holstein,farm_beta,33,851.71,17.0,73.7,21652.055,21307.192,good
47,Holstein,farm_beta,34,859.856,21.8,63.5,22833.877,22088.208,good
47,Holstein,farm_beta,35,852.919,25.0,63.5,23059.451,21808.336,good
47,Holstein,farm_beta,36,836.676,18.1,41.3,20318.939,19948.006,good
47,Holstein,farm_beta,37,819.182,17.6,64.0,21208.491,21384.764,good
47,Holstein,farm_beta,38,807.407,20.5,56.9,21395.039,20462.761,good
47,Holstein,farm_beta,39,821.744,23.4,53.0,22422.425,21520.813,good
47,Holstein,farm_beta,40,813.06,23.5,60.6,20955.745,21484.589,good
47,Holstein,farm_beta,41,819.898,21.2,32.6,20784.507,19482.208,good
48,Holstein,farm_beta,0,1202.875,21.8,67.6,22827.388,23007.945,good
48,Holstein,farm_beta,1,1204.99,16.7,69.2,22242.731,23037.398,good
48,Holstein,farm_beta,2,1210.543,22.0,76.8,23475.497,22205.289,good
48,Holstein,farm_beta,3,1201.855,23.0,45.9,22210.362,20803.069,good
48,Holstein,farm_beta,4,1189.775,19.9,60.2,21728.7,22050.098,good
48,Holstein,farm_beta,5,1167.864,15.7,69.4,22003.322,21276.258,good
48,Holstein,farm_beta,6,1159.345,19.3,35.6,21010.027,21714.345,good
48,Holstein,farm_beta,7,1151.676,20.1,45.6,20420.456,20417.476,good
48,Holstein,farm_beta,8,1149.679,19.1,32.4,20281.492,21472.408,good
48,Holstein,farm_beta,9,1122.813,15.6,54.0,21129.477,21911.995,good
48,Holstein,farm_beta,10,1109.926,19.9,37.0,20979.885,21325.402,good
48,Holstein,farm_beta,11,1109.817,16.4,40.1,21307.677,19865.221,good
48,Holstein,farm_beta,12,1107.387,15.5,55.4,21376.84,20727.817,good
48,Holstein,farm_beta,13,1110.661,18.0,42.9,21600.448,21817.851,good
48,Holstein,farm_beta,14,1116.78,22.1,36.9,21215.427,21838.053,good
48,Holstein,farm_beta,15,1111.77,17.6,32.3,20116.473,19953.796,good
48,Holstein,farm_beta,16,1104.892,21.7,51.2,21668.787,21935.782,good
48,Holstein,farm_beta,17,1105.578,17.4,71.9,22643.633,21948.938,good
48,Holstein,farm_beta,18,1097.728,21.7,51.3,22164.336,22432.058,good
48,Holstein,farm_beta,19,1102.065,18.5,61.1,21448.338,21641.28,good
48,Holstein,farm_beta,20,1084.001,16.4,74.6,22958.171,23254.79,good
48,Holstein,farm_beta,21,1082.643,20.0,38.9,20745.015,20802.303,good
48,Holstein,farm_beta,22,1055.69,24.0,50.0,21474.403,21680.417,good
48,Holstein,farm_beta,23,1053.285,18.4,46.7,20752.958,21921.915,good
48,Holstein,farm_beta,24,1036.39,24.6,47.9,20922.455,21422.491,good
48,Holstein,farm_beta,25,1009.521,19.3,31.8,20433.457,20352.612,good
48,Holstein,farm_beta,26,985.39,18.2,39.8,19764.617,20116.834,good
48,Holstein,farm_beta,27,982.99,24.6,70.8,22294.203,22063.328,good
48,Holstein,farm_beta,28,944.281,21.1,32.8,21039.533,21159.424,good
48,Holstein,farm_beta,29,918.548,24.5,32.5,21326.064,20796.606,good
48,Holstein,farm_beta,30,930.432,21.0,33.0,19799.97,19984.416,good
48,Holstein,farm_beta,31,933.041,21.2,48.2,22041.283,21255.862,good
48,Holstein,farm_beta,32,924.616,21.1,67.5,21271.587,21598.947,good
48,Holstein,farm_beta,33,918.415,21.3,62.0,22237.112,21842.447,good
48,Holstein,farm_beta,34,901.263,19.7,71.2,22424.836,22136.468,good
48,Holstein,farm_beta,35,894.911,15.9,57.8,22129.858,21008.131,good
48,Holstein,farm_beta,36,887.525,20.0,72.8,23117.801,22522.497,good
48,Holstein,farm_beta,37,863.922,21.4,32.1,20887.039,20610.938,good
48,Holstein,farm_beta,38,862.687,23.5,51.0,21100.671,21839.303,good
48,Holstein,farm_beta,39,842.487,19.5,57.8,20503.307,22087.258,good
48,Holstein,farm_beta,40,816.945,23.6,30.9,19891.34,20511.86,good
48,Holstein,farm_beta,41,805.723,19.6,61.2,22125.676,20856.843,good
49,Guernsey,farm_beta,0,1085.825,22.9,35.2,9293.963,9124.534,good
49,Guernsey,farm_beta,1,1058.646,24.8,71.5,11706.755,11897.276,good
49,Guernsey,farm_beta,2,1071.554,22.9,76.8,11347.05,11157.599,good
49,Guernsey,farm_beta,3,1063.707,23.7,44.2,9539.994,10183.857,good
49,Guernsey,farm_beta,4,1052.201,16.8,38.9,9141.354,8877.391,good
49,Guernsey,farm_beta,5,1064.45,19.1,35.6,10003.92,10260.314,good
49,Guernsey,farm_beta,6,1080.181,20.2,41.1,10608.201,9278.702,good
49,Guernsey,farm_beta,7,1071.608,22.1,38.1,9835.685,10358.724,good
49,Guernsey,farm_beta,8,1077.952,23.0,64.7,10304.157,11235.616,good
49,Guernsey,farm_beta,9,1081.036,20.5,38.4,10592.684,9840.088,good
49,Guernsey,farm_beta,10,1067.751,15.5,50.2,8805.85,10569.808,good
49,Guernsey,farm_beta,11,1082.267,16.6,50.1,10115.959,10486.75,good
49,Guernsey,farm_beta,12,1081.581,23.9,56.6,10948.181,10568.185,good
49,Guernsey,farm_beta,13,1062.716,20.9,74.6,11816.855,11564.745,good
49,Guernsey,farm_beta,14,1044.594,23.7,77.1,12291.726,12413.567,good
49,Guernsey,farm_beta,15,1016.607,15.3,43.6,10219.724,8379.883,good
49,Guernsey,farm_beta,16,1000.327,20.6,71.1,10920.835,11469.148,good
49,Guernsey,farm_beta,17,1011.889,18.8,46.9,10768.905,9305.89,good
49,Guernsey,farm_beta,18,978.042,21.1,38.1,8673.242,9299.316,good
49,Guernsey,farm_beta,19,945.853,23.6,69.7,11160.242,11308.279,good
49,Guernsey,farm_beta,20,935.534,24.2,71.8,12337.921,12059.07,good
49,Guernsey,farm_beta,21,931.063,18.6,42.1,9248.457,9574.87,good
49,Guernsey,farm_beta,22,908.612,22.3,69.1,10549.308,10911.163,good
49,Guernsey,farm_beta,23,887.487,19.6,55.5,10694.44,9264.701,good
49,Guernsey,farm_beta,24,878.721,21.3,75.9,10991.65,11837.063,good
49,Guernsey,farm_beta,25,846.83,21.6,68.0,10887.617,11445.625,good
49,Guernsey,farm_beta,26,863.682,21.5,30.4,9596.332,9503.919,good
49,Guernsey,farm_beta,27,877.064,22.3,61.7,10588.441,11523.041,good
49,Guernsey,farm_beta,28,874.665,22.0,56.9,10351.453,10145.516,good
49,Guernsey,farm_beta,29,877.342,15.0,32.2,8202.939,7862.562,good
49,Guernsey,farm_beta,30,871.065,22.6,64.0,10974.645,10306.261,good
49,Guernsey,farm_beta,31,858.851,16.6,65.4,10785.29,10598.376,good
49,Guernsey,farm_beta,32,856.629,22.2,51.8,9852.334,10347.675,good
49,Guernsey,farm_beta,33,862.938,17.8,57.0,9431.106,10898.391,good
49,Guernsey,farm_beta,34,830.462,16.7,77.9,10403.833,10813.674,good
49,Guernsey,farm_beta,35,833.197,16.0,52.6,8750.635,9349.906,good
49,Guernsey,farm_beta,36,831.678,23.3,76.9,10731.323,11109.191,good
49,Guernsey,farm_beta,37,816.846,21.9,64.2,10225.84,11290.977,good
49,Guernsey,farm_beta,38,818.746,19.8,70.8,11202.935,11867.471,good
49,Guernsey,farm_beta,39,793.267,19.3,31.5,9458.091,8302.322,good
49,Guernsey,farm_beta,40,783.956,16.2,58.8,10025.42,10594.579,good
49,Guernsey,farm_beta,41,752.095,18.3,47.7,9921.134,9645.148,good
50,Guernsey,farm_beta,0,1082.401,19.9,31.5,9066.119,8303.538,good
50,Guernsey,farm_beta,1,1046.215,23.2,52.6,11148.572,9992.35,good
50,Guernsey,farm_beta,2,1052.994,20.5,63.0,11363.197,10541.188,good
50,Guernsey,farm_beta,3,1050.896,21.0,52.5,10302.274,10873.15,good
50,Guernsey,farm_beta,4,1057.917,15.7,46.7,8693.648,10083.733,good
50,Guernsey,farm_beta,5,1057.582,20.9,52.2,10539.869,10318.193,good
50,Guernsey,farm_beta,6,1045.665,22.3,42.2,10062.907,10408.306,good
50,Guernsey,farm_beta,7,1038.393,23.1,38.2,9606.588,10242.204,good
50,Guernsey,farm_beta,8,1044.95,24.9,65.5,11613.595,11897.468,good
50,Guernsey,farm_beta,9,1054.873,21.1,74.6,10828.706,11227.067,good
50,Guernsey,farm_beta,10,1058.303,21.0,62.6,10100.511,10065.673,good
50,Guernsey,farm_beta,11,1044.189,19.8,30.1,9693.449,9963.176,good
50,Guernsey,farm_beta,12,1024.836,18.5,37.5,10092.721,8583.901,good
50,Guernsey,farm_beta,13,996.691,19.2,51.6,9491.397,9579.666,good
50,Guernsey,farm_beta,14,977.036,18.9,47.6,9808.787,9518.7,good
50,Guernsey,farm_beta,15,985.396,23.5,45.5,9673.341,9506.294,good
50,Guernsey,farm_beta,16,961.265,19.3,63.2,11631.393,10341.138,good
50,Guernsey,farm_beta,17,963.154,15.7,77.0,11751.039,10400.786,good
50,Guernsey,farm_beta,18,964.204,21.8,72.1,10855.92,10927.418,good
50,Guernsey,farm_beta,19,976.29,18.0,32.4,8107.308,9468.926,good
50,Guernsey,farm_beta,20,992.714,19.1,61.6,9881.862,11538.98,good
50,Guernsey,farm_beta,21,973.951,23.0,58.3,11460.95,11635.037,good
50,Guernsey,farm_beta,22,971.824,22.8,38.0,9695.866,9212.639,good
50,Guernsey,farm_beta,23,964.104,20.9,38.5,9389.613,10143.459,good
50,Guernsey,farm_beta,24,955.626,23.0,71.8,11200.594,10603.157,good
50,Guernsey,farm_beta,25,947.703,17.5,59.5,11144.271,9358.391,good
50,Guernsey,farm_beta,26,947.74,17.9,50.6,10693.281,10516.428,good
50,Guernsey,farm_beta,27,919.74,22.0,73.3,10876.664,11718.972,good
50,Guernsey,farm_beta,28,893.736,16.8,31.1,8038.622,8462.258,good
50,Guernsey,farm_beta,29,888.425,23.6,65.3,11306.944,11140.48,good
50,Guernsey,farm_beta,30,886.88,16.3,51.0,9988.073,9889.449,good
50,Guernsey,farm_beta,31,883.191,23.4,54.1,10083.632,10354.747,good
50,Guernsey,farm_beta,32,852.928,20.8,62.8,9770.181,9996.396,good
50,Guernsey,farm_beta,33,857.529,24.8,71.7,12402.756,11933.408,good
50,Guernsey,farm_beta,34,862.081,16.7,72.4,9837.446,10767.752,good
50,Guernsey,farm_beta,35,843.763,18.5,32.1,8480.458,8244.612,good
50,Guernsey,farm_beta,36,826.98,23.7,33.7,10420.743,10218.705,good
50,Guernsey,farm_beta,37,800.487,18.8,49.2,9532.68,10660.293,good
50,Guernsey,farm_beta,38,790.448,16.0,67.2,11302.861,10880.943,good
50,Guernsey,farm_beta,39,796.741,17.5,66.3,10792.408,9987.948,good
50,Guernsey,farm_beta,40,806.177,22.0,60.1,10284.359,11379.234,good
50,Guernsey,farm_beta,41,789.285,22.2,67.8,11272.601,11554.3,good
